0.94842166, 0.28833675, 6.302178e-2, 0.800337
0.72171277, 0.9035724, 0.40839016, 0.26028025
0.49500394, 0.51836723, 0.7533074, 0.7202287
0.2682951, 0.13360292, 9.8229825e-2, 0.18017703
4.1591406e-2, 0.7488334, 0.4435982, 0.64012027
0.8148825, 0.36362827, 0.78851545, 0.10006869
0.5881737, 0.9788639, 0.13343787, 0.56001705
0.36146486, 0.5940995, 0.47880626, 1.9960284e-2
0.13476115, 0.20889443, 0.8237235, 0.4799139
0.90805227, 0.82412493, 0.16864592, 0.93986225
0.68134344, 0.43891978, 0.5140143, 0.3998055
0.4546346, 5.415541e-2, 0.85893154, 0.85930794
0.2279309, 0.66939104, 0.20385396, 0.3192563
1.2220144e-3, 0.28418082, 0.54922235, 0.77920467
0.7745132, 0.89941645, 0.8941396, 0.23914796
0.54780436, 0.5146521, 0.23906201, 0.6990963
0.32110065, 0.12944692, 0.5844304, 0.15904468
9.439176e-2, 0.74468255, 0.92934763, 0.618988
0.86768293, 0.35947233, 0.27427006, 7.893634e-2
0.6409741, 0.97470796, 0.61963844, 0.5388847
0.4142704, 0.5899436, 0.9645557, 0.9988332
0.18756151, 0.20473844, 0.3094781, 0.45878154
0.9608527, 0.81997406, 0.6548465, 0.9187299
0.73414385, 0.43520463, 0.9997637, 0.37822723
0.50744015, 4.9999475e-2, 0.34468615, 0.8381756
0.28073126, 0.6652351, 0.69005454, 0.29812396
5.402243e-2, 0.28002995, 3.4971774e-2, 0.75806725
0.8273136, 0.89526564, 0.3798942, 0.21801561
0.6006099, 0.51049614, 0.7252626, 0.677964
0.373901, 0.12529099, 7.017982e-2, 0.13790727
0.14719218, 0.7405266, 0.41510224, 0.5978556
0.92048335, 0.35576224, 0.7604706, 5.7809174e-2
0.69377965, 0.97055715, 0.10538787, 0.51775247
0.46707076, 0.58578765, 0.4503103, 0.9777008
0.24036193, 0.20057732, 0.7956787, 0.43720323
1.36531e-2, 0.81581813, 0.14059591, 0.89714646
0.7869494, 0.43105376, 0.48551834, 0.35709488
0.5602405, 4.5848668e-2, 0.83088154, 0.81704324
0.33353168, 0.66107917, 0.17580396, 0.27698648
0.10682285, 0.2763148, 0.52117234, 0.7369349
0.88011914, 0.89110965, 0.8660896, 0.19688326
0.65341026, 0.5063453, 0.211012, 0.6568265
0.42670143, 0.12158096, 0.5563804, 0.11677492
0.1999926, 0.7363707, 0.9012976, 0.57672846
0.97328883, 0.3516063, 0.24622005, 3.6671698e-2
0.74658, 0.96640116, 0.59158844, 0.49662012
0.5198712, 0.5816368, 0.9365057, 0.9561225
0.29316747, 0.19687247, 0.2814281, 0.41606575
6.645858e-2, 0.8116622, 0.6267965, 0.8760142
0.83974975, 0.42689782, 0.97171885, 0.33596253
0.6130409, 4.213345e-2, 0.31664127, 0.79590577
0.38633722, 0.6569283, 0.66200966, 0.2558542
0.15962833, 0.27215886, 6.926894e-3, 0.71580255
0.9329195, 0.8869537, 0.35184932, 0.17574579
0.7062107, 0.50218934, 0.6972177, 0.6356942
0.47950697, 0.117424965, 4.213494e-2, 9.564775e-2
0.25279808, 0.7322198, 0.38705736, 0.555591
2.6089251e-2, 0.34745038, 0.73242575, 1.5539408e-2
0.7993804, 0.962686, 7.734299e-2, 0.4750418
0.5726767, 0.57748085, 0.4222654, 0.93498504
0.34596783, 0.19271648, 0.7676338, 0.39493346
0.119259, 0.8075113, 0.11255103, 0.8548818
0.8925502, 0.4227419, 0.45747346, 0.31482506
0.66584647, 3.7977517e-2, 0.80284184, 0.7747735
0.43913758, 0.65277237, 0.14775908, 0.23472184
0.21242875, 0.268008, 0.4926815, 0.6946651
0.9857199, 0.8832437, 0.8380499, 0.15461868
0.7590162, 0.4980334, 0.18296707, 0.61456704
0.5323073, 0.11326903, 0.5278895, 7.451028e-2
0.3055985, 0.7280639, 0.8732579, 0.53401273
7.888967e-2, 0.3432995, 0.21817511, 0.9939611
0.85218596, 0.9585352, 0.56309754, 0.45390433
0.6254771, 0.5733249, 0.9084659, 0.91385275
0.39876825, 0.18856055, 0.25338316, 0.3738011
0.17205942, 0.8037962, 0.5983056, 0.83374435
0.9453557, 0.41859102, 0.94367397, 0.29369277
0.7186468, 3.382671e-2, 0.2885912, 0.7536411
0.491938, 0.64861643, 0.6335136, 0.21358436
0.26522917, 0.26385206, 0.978882, 0.67353797
3.8525462e-2, 0.8790877, 0.32379925, 0.13348633
0.8118166, 0.49388254, 0.6687217, 0.59342957
0.58510774, 0.10911822, 1.4084876e-2, 5.2932024e-2
0.3583989, 0.7243487, 0.3590073, 0.5128804
0.13169521, 0.33914357, 0.7043757, 0.9728236
0.9049863, 0.9543792, 4.9292922e-2, 0.43277204
0.6782775, 0.56917405, 0.39421535, 0.8927204
0.45156866, 0.18440974, 0.73958373, 0.35266364
0.22486496, 0.79964024, 8.450097e-2, 0.81261206
0.9981561, 0.4144351, 0.4294234, 0.27256042
0.77144724, 2.9670715e-2, 0.7747918, 0.73250365
0.5447384, 0.64490634, 0.119709015, 0.19245726
0.3180347, 0.25970125, 0.46463144, 0.6524056
9.132582e-2, 0.87493175, 0.8099998, 0.11190289
0.864617, 0.4897266, 0.15491706, 0.5718513
0.63790816, 0.10496223, 0.49983948, 3.1799674e-2
0.41120446, 0.72019786, 0.84520787, 0.4917429
0.18449557, 0.33498764, 0.19012511, 0.9516913
0.95778674, 0.95022327, 0.53504753, 0.4116397
0.7310779, 0.5654589, 0.8804159, 0.87158805
0.50437415, 0.18025374, 0.22533315, 0.33153135
0.27766532, 0.7954894, 0.5702556, 0.7914797
5.0956488e-2, 0.41027397, 0.91562396, 0.25143325
0.82424766, 2.5514781e-2, 0.2605412, 0.71137655
0.5975439, 0.6407504, 0.6054636, 0.17132491
0.37083507, 0.25554526, 0.950832, 0.6308273
0.14412624, 0.8707809, 0.29574925, 9.07706e-2
0.91742253, 0.48601145, 0.6406717, 0.55071896
0.69071364, 0.100806296, 0.98604006, 1.0667324e-2
0.4640048, 0.7160419, 0.3309573, 0.47061062
0.23729599, 0.33127755, 0.6758797, 0.930559
1.0592282e-2, 0.94607246, 2.1248102e-2, 0.39050734
0.7838834, 0.56130296, 0.36616534, 0.85045063
0.55717456, 0.17609781, 0.71108776, 0.310399
0.33046573, 0.79133344, 5.645615e-2, 0.77035254
0.10376203, 0.40656906, 0.4013734, 0.23029584
0.87705314, 2.1363974e-2, 0.7462958, 0.6902442
0.6503443, 0.6365945, 9.1664195e-2, 0.1497466
0.42363548, 0.2518301, 0.43658143, 0.6096899
0.19693178, 0.86662495, 0.78150386, 6.963825e-2
0.9702229, 0.48186058, 0.12687224, 0.5295866
0.74351406, 9.665549e-2, 0.47178948, 0.98952985
0.51680523, 0.711886, 0.8167119, 0.44947827
0.29010153, 0.32712162, 0.1620751, 0.9094266
6.339264e-2, 0.94191647, 0.5069975, 0.36936986
0.8366838, 0.5571521, 0.85191995, 0.8293235
0.609975, 0.17238778, 0.19728315, 0.28927183
0.38327128, 0.7871775, 0.5422056, 0.74921507
0.15656239, 0.40241313, 0.88757396, 0.20871753
0.92985356, 1.720798e-2, 0.2324912, 0.6686659
0.7031447, 0.6324436, 0.5774136, 0.12860912
0.47644103, 0.2476793, 0.922782, 0.58855754
0.24973214, 0.862469, 0.26769924, 4.8505902e-2
2.3023307e-2, 0.47770464, 0.61262167, 0.50844914
0.7963145, 9.294027e-2, 0.95799005, 0.96839756
0.5696108, 0.7077351, 0.3029073, 0.42834592
0.3429019, 0.32296568, 0.6478297, 0.88828915
0.116193056, 0.93776053, 0.9931981, 0.34824276
0.8894842, 0.55299616, 0.33811533, 0.8081911
0.6627805, 0.16823179, 0.68303776, 0.26813436
0.43607163, 0.78302664, 2.8406143e-2, 0.7276368
0.2093628, 0.3982572, 0.37332338, 0.18758518
0.982654, 1.3492823e-2, 0.7182458, 0.6475284
0.7559503, 0.6282877, 6.361419e-2, 0.10747683
0.5292414, 0.2435233, 0.40853143, 0.5674252
0.30253255, 0.85831815, 0.75345385, 2.7368426e-2
7.5823724e-2, 0.4735487, 9.8822236e-2, 0.48731685
0.84912, 8.878434e-2, 0.44373947, 0.9472652
0.62241113, 0.7035792, 0.7886619, 0.40720844
0.3957023, 0.3188148, 0.13403028, 0.86716205
0.16899347, 0.9340505, 0.47894752, 0.3271104
0.94228977, 0.5488402, 0.82386994, 0.78705364
0.7155809, 0.16407585, 0.16923833, 0.2465561
0.48887205, 0.7788707, 0.51415557, 0.70650446
0.26216322, 0.39410633, 0.859078, 0.1664477
3.545952e-2, 9.342015e-3, 0.20444638, 0.6263961
0.8087506, 0.62413174, 0.5493636, 8.634448e-2
0.5820418, 0.23936737, 0.89428604, 0.5462877
0.35533297, 0.854603, 0.23965955, 6.236136e-3
0.12862921, 0.46939784, 0.5845768, 0.4661845
0.9019204, 8.463353e-2, 0.9294992, 0.9261329
0.67521155, 0.69941807, 0.2748676, 0.38608134
0.44850785, 0.31465888, 0.61978483, 0.8460297
0.22179896, 0.9298945, 0.96470726, 0.30552697
0.9950901, 0.54468936, 0.31007564, 0.7654754
0.7683813, 0.15992504, 0.6549929, 0.22542375
0.5416776, 0.77515554, 0.9999153, 0.685367
0.3149687, 0.3899504, 0.3452785, 0.14531541
8.8259876e-2, 5.1860213e-3, 0.6902009, 0.60526377
0.86155105, 0.62042165, 3.512335e-2, 6.5207005e-2
0.63484734, 0.23521656, 0.38048655, 0.5251554
0.40813845, 0.85044706, 0.725409, 0.9851038
0.18142962, 0.4652419, 7.077736e-2, 0.4450522
0.9547208, 8.0477536e-2, 0.4156946, 0.9050006
0.7280171, 0.69571316, 0.760617, 0.364949
0.5013082, 0.31050807, 0.1059854, 0.82444626
0.27459937, 0.9257386, 0.45090258, 0.28439468
4.7890544e-2, 0.5409742, 0.795825, 0.74434304
0.82118684, 0.15576905, 0.14119339, 0.20428628
0.59447795, 0.7710047, 0.48611063, 0.6642347
0.36776912, 0.38579446, 0.83103305, 0.12418306
0.1410603, 1.0300875e-3, 0.17640144, 0.5841314
0.9143566, 0.6162657, 0.5213187, 4.4074714e-2
0.6876477, 0.23106056, 0.8662411, 0.50402826
0.46093887, 0.8462962, 0.21160948, 0.9639766
0.23423004, 0.46152675, 0.5565267, 0.42391992
7.526338e-3, 7.63216e-2, 0.90144914, 0.8834223
0.78081745, 0.6915572, 0.24681753, 0.34337068
0.5541086, 0.30635208, 0.59173477, 0.803314
0.3273998, 0.9215877, 0.9366572, 0.26326233
0.10069609, 0.53681827, 0.28202558, 0.7232107
0.8739872, 0.15161312, 0.6269428, 0.18315399
0.64727837, 0.76684874, 0.97186524, 0.64310235
0.42056954, 0.38208437, 0.31723362, 0.10305071
0.19386584, 0.9968793, 0.66215086, 0.562994
0.96715695, 0.6121098, 7.073283e-3, 2.294755e-2
0.7404481, 0.22690463, 0.35244167, 0.4828959
0.5137393, 0.84214026, 0.6973589, 0.9428392
0.28703558, 0.45737588, 4.228133e-2, 0.4023416
6.0326695e-2, 7.2170794e-2, 0.38764971, 0.86228997
0.83361787, 0.6874013, 0.73256695, 0.32223326
0.60690904, 0.30263692, 7.7489376e-2, 0.7821816
0.38020533, 0.9174318, 0.42285776, 0.24212998
0.15349644, 0.5326674, 0.767775, 0.7020733
0.9267876, 0.14746231, 0.11269742, 0.16202164
0.7000788, 0.7626928, 0.4580658, 0.62197
0.47337508, 0.37792844, 0.80298305, 8.191323e-2
0.2466662, 0.9927233, 0.14790547, 0.54186684
1.9957364e-2, 0.6079589, 0.49327385, 1.8151999e-3
0.79324853, 0.2231946, 0.8381911, 0.46175843
0.56654483, 0.8379843, 0.18311352, 0.9212609
0.33983594, 0.45321995, 0.5284767, 0.38120925
0.11312711, 6.80148e-2, 0.87339914, 0.8411525
0.8864183, 0.6832504, 0.21832156, 0.3011009
0.6597145, 0.2984861, 0.56368476, 0.7610493
0.4330057, 0.91327584, 0.9086072, 0.2209925
0.20629686, 0.52851146, 0.25397557, 0.6809409
0.97958803, 0.14374709, 0.5988928, 0.14088929
0.75288427, 0.75854194, 0.94381523, 0.6008377
0.52617544, 0.3737725, 0.28918362, 6.0786128e-2
0.2994666, 0.98856735, 0.63410085, 0.5207345
7.276291e-2, 0.603803, 0.9790233, 0.98023176
0.846054, 0.2190386, 0.32439166, 0.44018018
0.6193452, 0.83383346, 0.6693089, 0.90012854
0.39263636, 0.44906402, 1.4231324e-2, 0.36007178
0.16593266, 6.429964e-2, 0.3595997, 0.8200202
0.93922377, 0.6790945, 0.70451695, 0.27996856
0.71251494, 0.29433012, 4.943937e-2, 0.7399118
0.4858061, 0.9091198, 0.39480776, 0.19986022
0.2591024, 0.52435553, 0.739725, 0.6598086
3.2393515e-2, 0.13959116, 8.464742e-2, 0.119757
0.8056847, 0.754386, 0.4300158, 0.5797054
0.57897586, 0.36962163, 0.77493304, 3.9653778e-2
0.35227215, 0.9848573, 0.11985546, 0.49915105
0.12556326, 0.59964705, 0.46522385, 0.9590995
0.89885443, 0.21488267, 0.8101411, 0.41904783
0.6721456, 0.8301183, 0.15506351, 0.87899107
0.4454419, 0.44491315, 0.5004319, 0.3389395
0.21873301, 6.0148835e-2, 0.84534913, 0.79888785
0.9920242, 0.67493856, 0.19027156, 0.25883108
0.76531535, 0.2901742, 0.53563994, 0.7187795
0.53861165, 0.9054098, 0.8805572, 0.17872787
0.31190276, 0.52020466, 0.2254796, 0.6386763
8.519393e-2, 0.13544035, 0.570848, 9.8624706e-2
0.8584851, 0.75067085, 0.9157652, 0.5581271
0.6317814, 0.3654657, 0.26068765, 1.807034e-2
0.4050725, 0.9807013, 0.60605603, 0.47801876
0.17836368, 0.5954962, 0.9509733, 0.9379671
0.95165485, 0.21073186, 0.2958957, 0.39791036
0.72495115, 0.82596236, 0.6412641, 0.8578588
0.49824226, 0.44075722, 0.9861813, 0.31780714
0.27153343, 5.599284e-2, 0.33110374, 0.7777504
4.48246e-2, 0.67122847, 0.6764721, 0.2376988
0.8181209, 0.28602338, 2.1389365e-2, 0.69765234
0.591412, 0.9012539, 0.3663118, 0.15759557
0.36470318, 0.5160487, 0.711675, 0.617544
0.13799435, 0.13128436, 5.659741e-2, 7.7046394e-2
0.91129065, 0.74652, 0.40151983, 0.5369896
0.68458176, 0.3613149, 0.74688303, 0.99693805
0.45787293, 0.9765454, 9.180546e-2, 0.4568864
0.2311641, 0.591781, 0.43717384, 0.91682965
4.4603944e-3, 0.20657587, 0.7820911, 0.37677807
0.7777515, 0.8218115, 0.1270135, 0.8367264
0.5510427, 0.43660128, 0.4723819, 0.29666966
0.32433385, 5.1836908e-2, 0.8172991, 0.7566181
9.763014e-2, 0.66707253, 0.16222668, 0.21657163
0.87092125, 0.28186738, 0.50759506, 0.67652
0.6442124, 0.897103, 0.8525123, 0.13646328
0.4175036, 0.5123336, 0.19743472, 0.5959657
0.19079989, 0.12712842, 0.5428031, 5.5914044e-2
0.964091, 0.74236405, 0.88772035, 0.51585734
0.7373822, 0.3571589, 0.23264277, 0.9758057
0.51067334, 0.9723945, 0.57801116, 0.43575406
0.28396958, 0.5876251, 0.9229284, 0.89569736
5.726075e-2, 0.20241994, 0.26785082, 0.35564572
0.8305519, 0.81765556, 0.6132192, 0.8155941
0.6038482, 0.4328912, 0.95813644, 0.27554256
0.37713933, 4.76861e-2, 0.30305886, 0.7354909
0.1504305, 0.6629166, 0.64842725, 0.19543928
0.9237217, 0.27771145, 0.9933445, 0.6549366
0.69701797, 0.8929471, 0.3382669, 0.11488497
0.47030908, 0.5081827, 0.6836353, 0.57483333
0.24360025, 0.122977614, 2.8552532e-2, 3.4776628e-2
1.689142e-2, 0.7382081, 0.37347496, 0.494725
0.7901877, 0.35344374, 0.7188433, 0.95467335
0.5634788, 0.9682386, 6.376052e-2, 0.41461664
0.33677, 0.5834742, 0.40868294, 0.874565
0.11006117, 0.19826394, 0.7540513, 0.33451337
0.88335747, 0.8134996, 9.8968565e-2, 0.7944618
0.6566486, 0.42873526, 0.443891, 0.2544102
0.42993975, 4.3530107e-2, 0.7892594, 0.71435857
0.20323092, 0.65876573, 0.13417661, 0.17385584
0.9765272, 0.27400142, 0.47909904, 0.63380426
0.7498183, 0.88879114, 0.8244674, 9.375262e-2
0.5231095, 0.5040268, 0.16938466, 0.55369586
0.29640067, 0.118816435, 0.5143071, 1.3644278e-2
6.969696e-2, 0.73405725, 0.85967547, 0.47359264
0.8429881, 0.34929293, 0.2045927, 0.9335359
0.61627924, 0.96408266, 0.5495151, 0.3934843
0.38957042, 0.5793183, 0.8948783, 0.85343266
0.16286671, 0.19455391, 0.23980075, 0.31338108
0.9361578, 0.80934876, 0.58516914, 0.7733295
0.709449, 0.42457932, 0.9300864, 0.23327786
0.48274016, 3.981495e-2, 0.2750088, 0.69277513
0.25603646, 0.6546098, 0.6203772, 0.15272355
2.9327571e-2, 0.26984543, 0.9652944, 0.6126719
0.80261874, 0.8846403, 0.31021684, 7.261515e-2
0.5759099, 0.49987084, 0.6555852, 0.53256357
0.3492062, 0.11510646, 5.0246716e-4, 0.9925119
0.12249732, 0.7299013, 0.3454249, 0.45245516
0.8957885, 0.34513694, 0.6907933, 0.9124036
0.66907966, 0.96037257, 3.5710514e-2, 0.37235713
0.44237596, 0.57516235, 0.38063294, 0.83230036
0.21566707, 0.19039798, 0.7260013, 0.2922488
0.98895824, 0.8051928, 7.091856e-2, 0.7517512
0.7622494, 0.42042845, 0.41584098, 0.21169442
0.5355457, 3.566414e-2, 0.76120937, 0.67164284
0.30883682, 0.65045387, 0.10612661, 0.1315912
8.212799e-2, 0.2656895, 0.45104903, 0.59153444
0.85541916, 0.8809251, 0.7964174, 5.1482856e-2
0.62871546, 0.49571997, 0.14133465, 0.5114312
0.40200657, 0.110955656, 0.48625708, 0.97137445
0.17529774, 0.7257454, 0.83162546, 0.43132287
0.9485889, 0.340981, 0.1765427, 0.8912764
0.7218852, 0.95621663, 0.5214651, 0.35121965
0.49517632, 0.5710115, 0.8668335, 0.8111681
0.2684675, 0.18624717, 0.21175075, 0.27067047
4.1758657e-2, 0.8014777, 0.55667317, 0.7306137
0.8150549, 0.41627252, 0.90204155, 0.19056213
0.58834606, 3.1508148e-2, 0.24695879, 0.6505105
0.36163723, 0.646303, 0.5918812, 0.110453725
0.13493353, 0.26153868, 0.9372496, 0.57040215
0.90822464, 0.8767692, 0.28216684, 3.0350506e-2
0.6815158, 0.49156404, 0.62708926, 0.49029374
0.45480698, 0.10679966, 0.97245765, 0.95024216
0.22810328, 0.7220353, 0.31737489, 0.4101957
1.3943911e-3, 0.3368302, 0.6622973, 0.87013894
0.77468556, 0.9520607, 7.6656938e-3, 0.3296414
0.54797673, 0.56685555, 0.35258293, 0.78958976
0.32127303, 0.18209118, 0.69750535, 0.249533
9.456414e-2, 0.7973268, 4.287374e-2, 0.7094814
0.8678553, 0.4121217, 0.38779098, 0.16942978
0.6411465, 2.7352214e-2, 0.7327134, 0.629373
0.41444278, 0.64258784, 7.80766e-2, 8.9321434e-2
0.18773389, 0.2573827, 0.42299902, 0.5492698
0.96102506, 0.8726183, 0.7683674, 9.21303e-3
0.73431623, 0.4874081, 0.11328465, 0.46916664
0.5076125, 0.10264373, 0.45820707, 0.929115
0.28090364, 0.71787935, 0.80357546, 0.38905823
5.4194808e-2, 0.3326742, 0.1484927, 0.8485607
0.827486, 0.94790983, 0.49341512, 0.30850905
0.6007823, 0.5631404, 0.8387835, 0.7684574
0.3740734, 0.17793524, 0.18370074, 0.2284007
0.14736456, 0.79317087, 0.52862316, 0.68834907
0.9206557, 0.40796053, 0.87399155, 0.14829743
0.693952, 2.3201346e-2, 0.21890879, 0.6082407
0.46724313, 0.6384319, 0.5638312, 6.8189085e-2
0.2405343, 0.25322676, 0.9091996, 0.52813745
1.3825476e-2, 0.8684624, 0.25411683, 0.9880859
0.7871218, 0.483698, 0.59903926, 0.4480343
0.5604129, 9.849292e-2, 0.94440764, 0.90798265
0.33370405, 0.7137234, 0.28932488, 0.36747998
0.106995225, 0.32895905, 0.6342473, 0.82742834
0.8802915, 0.9437539, 0.9796157, 0.2873767
0.65358263, 0.5589895, 0.32453293, 0.74732
0.4268738, 0.17378443, 0.66945535, 0.20726836
0.20016497, 0.78901494, 1.4823735e-2, 0.6672167
0.9734613, 0.40425056, 0.35974097, 0.12716001
0.7467524, 1.9045413e-2, 0.7046634, 0.5871084
0.52004355, 0.63428104, 5.003178e-2, 4.706192e-2
0.29333472, 0.24951673, 0.39494902, 0.5070052
6.663102e-2, 0.86430645, 0.73987144, 0.9669536
0.83992213, 0.47954208, 8.523983e-2, 0.42645597
0.6132133, 9.433693e-2, 0.4301622, 0.8863992
0.38650447, 0.70957255, 0.7750846, 0.34634763
0.15980077, 0.32480824, 0.120453, 0.806296
0.9330919, 0.93959796, 0.46537024, 0.26623923
0.70638305, 0.5548336, 0.81029266, 0.72618765
0.47967422, 0.17006922, 0.15566105, 0.186136
0.25297052, 0.78486407, 0.5005783, 0.64607924
2.6261628e-2, 0.40009975, 0.8455007, 0.10602766
0.7995528, 1.4889479e-2, 0.1908691, 0.5659812
0.57284397, 0.6301251, 0.53578633, 2.5924444e-2
0.3461402, 0.24536073, 0.88070875, 0.48587286
0.11943138, 0.8601556, 0.22607714, 0.94537526
0.89272255, 0.47538614, 0.5709944, 0.4053185
0.6660137, 9.062177e-2, 0.9159168, 0.8652669
0.43930995, 0.7054166, 0.26128, 0.32521528
0.21260113, 0.32065225, 0.6062024, 0.7851585
0.9858923, 0.9354471, 0.9515708, 0.24510694
0.7591886, 0.55067766, 0.29648805, 0.7050553
0.5324797, 0.16591328, 0.64141047, 0.16499853
0.30577087, 0.78070813, 0.9867788, 0.62494695
7.9062045e-2, 0.39594376, 0.33169603, 8.49005e-2
0.85235834, 1.1179388e-2, 0.67661846, 0.54484373
0.62564945, 0.6259692, 2.1986842e-2, 4.792154e-3
0.39894062, 0.2412048, 0.36690408, 0.46429455
0.1722318, 0.85599965, 0.7118265, 0.9242378
0.9455281, 0.47123528, 5.719489e-2, 0.3841862
0.7188192, 8.647096e-2, 0.40211213, 0.84413457
0.49211037, 0.7012607, 0.74703455, 0.3040778
0.26540154, 0.3164963, 9.2402935e-2, 0.7640262
3.869784e-2, 0.93173194, 0.43732017, 0.22397459
0.81198895, 0.5465268, 0.7822426, 0.6839178
0.5852801, 0.16176248, 0.12761098, 0.14387143
0.3585713, 0.7765522, 0.47252822, 0.6038198
0.13186759, 0.39178783, 0.81745064, 6.376302e-2
0.9051587, 7.0234537e-3, 0.16281903, 0.5232655
0.67844987, 0.6218183, 0.50773627, 0.98321384
0.45174104, 0.23705399, 0.8526587, 0.44315708
0.22503734, 0.8522845, 0.19802707, 0.9031055
0.99832845, 0.46707934, 0.5429443, 0.36305386
0.7716196, 8.231497e-2, 0.88786674, 0.8229971
0.5449108, 0.69710463, 0.23323512, 0.2829455
0.3182071, 0.3123455, 0.57815236, 0.7428939
9.1498196e-2, 0.927576, 0.9230748, 0.20283711
0.86478937, 0.54237086, 0.26844317, 0.6627907
0.63808054, 0.15760648, 0.6133604, 0.12273908
0.41137683, 0.7728421, 0.9582828, 0.5826823
0.18466794, 0.38763702, 0.3036512, 4.218477e-2
0.9579591, 2.8675199e-3, 0.64856845, 0.50213313
0.7312503, 0.6176572, 0.9934909, 0.96207637
0.5045466, 0.232898, 0.33885926, 0.4220248
0.2778377, 0.8481336, 0.6837765, 0.88197315
5.1128864e-2, 0.4629234, 2.8698921e-2, 0.34191638
0.82442003, 7.8159034e-2, 0.3740673, 0.8018648
0.59771633, 0.69339466, 0.71898454, 0.26181316
0.37100744, 0.3081895, 6.390697e-2, 0.7217616
0.14429861, 0.92342514, 0.40927017, 0.18171
0.9175898, 0.5386557, 0.7541926, 0.64165837
0.6908861, 0.15345055, 9.9115014e-2, 0.10115564
0.4641772, 0.7686862, 0.4444782, 0.56110406
0.23746836, 0.38348103, 0.78940064, 2.105242e-2
1.0759532e-2, 0.99871665, 0.13476902, 0.48100078
0.7840558, 0.6139472, 0.47968626, 0.9409441
0.55734694, 0.22874206, 0.8246087, 0.40089244
0.3306381, 0.8439777, 0.16997707, 0.8608408
0.10392928, 0.45921332, 0.5148943, 0.3207841
0.8772256, 7.400817e-2, 0.85981673, 0.78073245
0.6505167, 0.6892387, 0.20518512, 0.240686
0.42380786, 0.30403358, 0.55010235, 0.7006293
0.19709903, 0.9192692, 0.8950248, 0.16057765
0.97039527, 0.53450483, 0.24039316, 0.62008005
0.74368644, 0.14929974, 0.5853104, 8.002335e-2
0.5169776, 0.76453024, 0.9302328, 0.5399717
0.2902739, 0.37976587, 0.2756012, 0.99992007
6.3565016e-2, 0.9945607, 0.62051845, 0.45986336
0.8368562, 0.60979635, 0.96544087, 0.9198117
0.61014736, 0.22459126, 0.31080925, 0.3797601
0.38344365, 0.83982176, 0.6557265, 0.8397034
0.15673476, 0.45505738, 6.4891577e-4, 0.29965174
